id,Organisations,Locations
651354,"['BlackRock', 'Nasdaq', 'GIC', 'Starbucks']","['US', 'Luckin', 'Singapore', 'Beijing', 'China']"
651071,"['Cheers', 'WordPress']",['China']
651316,"['PricewaterhouseCoopers', 'Payfazz', 'app', 'Google']","['Kudo', 'Jambi', 'Indonesia', 'Winata', 'Jakarta']"
638604,[],['Asia']
651295,"['CEC', 'Beardo', 'Dataxet']","['Viddsee', 'Singapore', 'Sinopec', 'FOMO', 'Asia', 'Vietnam', 'Visionfund', 'Zetwerk', 'India', 'Indonesia', 'Japan', 'Minkabu', 'China']"
651282,['KPPU'],"['Asia', 'Singapore', 'Indonesia', 'Malaysia']"
651241,"['JioMeet', 'app', 'Microsoft', 'GudangAda', 'Facebook', 'NDA', 'TikTok', 'Twitter', 'Samsung', 'GMV', 'Apple', 'ByteDance', 'FMCG']","['Singapore', 'Pinduoduo', 'Botsync', 'India', 'Vietnam', 'Indonesia']"
651237,"['GMV', 'Apple', 'fintech', 'IFC']","['Zalora', 'Singapore', 'Myanmar', 'Asia', 'Agoda', 'Bangkok', 'Malaysia', 'Philippines', 'Landing', 'Thailand', 'Indonesia', 'Grab']"
650678,"['SAM', 'Microsoft', 'TAM']",['Airbnb']
651210,"['Facebook', 'KKR', 'Intel']","['US', 'AI', 'Bengaluru', 'Jio', 'Mubadala', 'India', 'Hyderabad']"
649879,"['VC', 'SaaS', 'Popsical', 'Mediacorp', 'Marican']","['Singapore', 'Asia', 'Kazakhstan', 'Philippines', 'roadmap', 'Malaysia', 'Vietnam', 'Indonesia']"
650960,"['ASEAN', 'Samsung', 'ServisHero', 'IMF']","['US', 'Vietnam', 'Malaysia', 'Petronas']"
651185,"['Leflair', 'Gautier']","['Asia', 'Vietnam', 'Brun']"
651169,"['Swiggy', 'Ackcio', 'Facebook', 'digital', 'Twitter', 'Flipkart']","['Oceania', 'Mumbai', 'Laidian', 'Singapore', 'Shanghai', 'Europe', 'India', 'China']"
649992,"['Bukalapak', 'Udaipur', 'Chandigarh', 'Pune', 'Trivandrum']","['Mumbai', 'Ahmedabad', 'Cochin', 'Guangzhou', 'Shanghai', 'Asia', 'Shenzhen', 'Jaipur', 'India', 'Beijing', 'Yogyakarta', 'Indonesia', 'China', 'Jakarta']"
651113,"['CTO', 'Chanel']",['Pinduoduo']
651108,"['Nasdaq', 'Starbucks']",['China']
651090,"['VC', 'app', 'Growsari', 'SaaS', 'GudangAda', 'Tokopedia', 'NDA', 'Shopee', 'GMV', 'FMCG']","['Udaan', 'Asia', 'India', 'Philippines', 'Mayora', 'Indonesia', 'Tech']"
650935,"['SAP', 'Nambiar', 'Trivedi']","['Brinc', 'Singapore', 'Asia', 'Bangalore', 'India']"
650784,"['app', 'Ackcio', 'digital', 'Baranasuriya', 'Foundamental']","['Oceania', 'Singapore', 'Ackcio', 'Asia', 'Canada', 'Europe', 'Tech', 'North', 'China']"
651042,"['ConvoLab', 'Slack', 'app', 'Microsoft', 'Avatars', 'LinkAja', 'Facebook', 'BuzzBreak', 'InfraDigital', 'Korawad', 'AppWorks', 'Alfamart', 'Ayopop', 'CTO', 'Amity']","['Milan', 'US', 'London', 'AI', 'Asia', 'Gojek', 'Austin', 'Tokopedia', 'Taiwan', 'Bangkok', 'India', 'Teams', 'Bloomberg', 'Thailand', 'Indonesia', 'China']"
611392,[],"['Asia', 'Indonesia']"
650919,"['PowerNow', 'app', 'Rush', 'Facebook', 'Gojek', 'POS', 'AliPay', 'Powerbank', 'Ove', 'GrabPay', 'iResearch', 'Digital', 'TAM']","['Laidian', 'Singapore', 'Rush', 'Wattah', 'Lithium', 'Shanghai', 'Alipay', 'Beijing', 'Tech', 'Indonesia', 'China', 'Asia', 'Vietnam', 'Thailand', 'Jakarta', 'Shenzhen', 'Manila', 'Guangdong', 'GoPay', 'Malaysia']"
650746,"['Pinterest', 'ASEAN']","['Asia', 'Tech', 'India', 'Xero']"
650959,[],"['US', 'Braze', 'Asia', 'Indonesia', 'Jakarta']"
650627,"['DJ', 'Minecraft', 'Ragnarok', 'Dragons']","['Singapore', 'Garena', 'Asia', 'Hollywood', 'Taiwan', 'Brazil', 'Sea', 'Colombia']"
650852,"['Facebook', 'ByteDance', 'Gojek', 'Google']","['Singapore', 'Garena', 'Asia', 'Tech', 'Indonesia', 'China']"
650877,"['CTO', 'Grab', 'Porter']","['US', 'Singapore', 'Asia', 'Romania', 'Bangalore', 'Beijing', 'Seattle', 'Taipei', 'Jakarta']"
650811,"['Eko', 'ConvoLab', 'Amity']","['Milan', 'London', 'AI', 'Asia', 'Austin', 'Europe', 'Bangkok', 'Thailand']"
650807,"['Pomelo', 'TurtleTree', 'Hotstar', 'Singles', 'Facebook', 'Amazon', 'Shopee', 'Twitch']","['US', 'Singapore', 'Shanghai', 'Byju', 'Australia', 'India', 'Bollywood', 'Lazada', 'Thailand', 'China']"
650597,"['LinkAja', 'Netflix', 'Gojek', 'InfraDigital', 'AppWorks', 'Alfamart', 'Ayopop', 'Google']","['Indomaret', 'Asia', 'Tokopedia', 'Taiwan', 'Indonesia']"
645619,"['Soomgo', 'TPORT', 'Microsoft']","['Singapore', 'Taiwan', 'Australia', 'Thailand', 'Indonesia', 'China']"
650785,"['MatchMove', 'ASEAN', 'RGF', 'fintech']","['AirAsia', 'Asia', 'Cisco', 'Indonesia', 'China']"
650747,"['app', 'fintech', 'Legends', 'Iflix', 'TME', 'Reuters', 'iQiyi']","['US', 'Pinduoduo', 'WeSing', 'Malaysia', 'China']"
650398,[],"['Artesian', 'Singapore', 'Asia']"
650729,"['Canva', 'Bukalapak', 'SoftBank']","['Alibaba', 'Singapore', 'Intro', 'China']"
649960,['Fintech'],"['Asia', 'Myanmar']"
650646,"['GCash', 'Facebook', 'Wang', 'WhatsApp', 'Amazon', 'Shopee', 'GMV', 'Lazada', 'Redmart']","['US', 'LazLive', 'Douyin', 'Gojek', 'Asia', 'Vietnam', 'GoPay', 'Philippines', 'Kuaishou', 'Alibaba', 'Lazada', 'Thailand', 'Indonesia', 'China']"
650645,"['Oyo', 'app', 'Bond', 'WhatsApp', 'Fintech']","['Airbnb', 'US', 'Asia', 'Facebook', 'Byju', 'India']"
650330,"['VC', 'FTX', 'Skew', 'Binance', 'BTC', 'ETH']","['Asia', 'Deribit', 'Singapore', 'Bitcoin']"
650605,"['Untamed', 'HBO', 'Iflix', 'Hooq', 'WeTV', 'Video']","['US', 'Singapore', 'Netflix', 'Asia', 'Pakistan', 'India', 'Malaysia', 'Philippines', 'Vietnam', 'Thailand', 'Indonesia', 'China']"
650579,['Ziaudeen'],"['Singapore', 'Chope', 'Asia', 'Tech', 'Sung']"
650390,"['Google', 'app', 'BLEU', 'Shopee']","['Vietnam', 'Singapore', 'Indonesia', 'Thailand']"
650555,"['Lazadians', 'Group', 'Shopee', 'eCommerce', 'Lazada', 'Alibaba', 'Reuters']","['Asia', 'Lazadian', 'SEA', 'Lazada', 'Alibaba', 'Indonesia']"
650524,"['CoHive', 'Tokopedia', 'Cuaca']","['Singapore', 'Asia', 'Vietnam', 'Ruangguru', 'Malaysia', 'Japan', 'Thailand', 'Indonesia', 'Koinworks', 'Tech']"
650512,"['Alibaba', 'ByteDance', 'SoftBank']",[]
611391,[],"['Asia', 'India']"
650309,"['IMO', 'Container', 'AI']","['Singapore', 'Qatar', 'Johor', 'AI', 'Malaysia']"
650440,"['ShopeePay', 'VC', 'Oyo', 'Bukalapak', 'Agoda', 'WhatsApp', 'Shopee', 'TravelokaPay', 'healthcare', 'fintech', 'Softbank', 'Gojek', 'DWF', 'Dana', 'Emtek', 'GoFood', 'Smartfren', 'Moka', 'SoftBank', 'Ovo', 'Facebook', 'OJK', 'JD', 'GoPay', 'Alibaba', 'KPPU']","['Singapore', 'Bukalapak', 'Asia', 'Tokopedia', 'Gojek', 'India', 'GoPay', 'Lazada', 'Tech', 'Indonesia', 'Grab', 'China', 'Jakarta']"
650439,"['WeTV', 'Iflix']","['Bangladesh', 'Myanmar', 'Asia', 'Brunei', 'Australia', 'Pakistan', 'Cambodia', 'Maldives', 'Philippines', 'Malaysia', 'Vietnam', 'Nepal', 'Thailand', 'Indonesia', 'Tech']"
650387,"['KPMG', 'OJK', 'VC', 'fintech']","['Singapore', 'Indonesia']"
650216,"['iRent', 'app', 'IoV', 'GPS', 'AppWorks', 'WeMo', 'Toyota', 'GoShare']","['US', 'Bird', 'Asia', 'Taiwan', 'WeMo', 'China']"
650321,"['foodtech', 'Sriram', 'VegInvest', 'Agronomics']","['US', 'Singapore', 'Asia', 'UK', 'Europe', 'India', 'foodtech', 'Australia']"
650335,"['Kuwo', 'Spotify', 'TME', 'app']","['Kugou', 'Korean', 'Nigeria', 'Myanmar', 'Asia', 'Sweden', 'Taiwan', 'WeSing', 'Macau', 'Africa', 'India', 'Darmas', 'Malaysia', 'Spotify', 'Thailand', 'Indonesia', 'China']"
650329,"['Amazon', 'iiMedia', 'NetEase', 'Facebook']","['Douyin', 'Ctrip', 'Wuhan', 'Kuaishou', 'China']"
650223,"['TraceTogether', 'MorChana', 'ASEAN', 'app']","['Vietnam', 'Singapore', 'Thailand']"
650215,"['Microsoft', 'HubSpot', 'Adobe', 'Canva', 'CNBC']","['Asia', 'US', 'Texas', 'Tech']"
650281,"['Oyo', 'Facebook', 'Gojek', 'Paypal', 'Ola', 'CXA', 'GoLife', 'Bluebird', 'GoFood']","['Asia', 'Moka', 'Soelistyo', 'Zilingo', 'Indonesia']"
650113,['JLL'],[]
650207,['fed'],"['Asia', 'Tech', 'India', 'China']"
650169,"['quantum', 'SpeQtral', 'Quantum', 'GitHub', 'MIT', 'Horizon', 'Google', 'SGInnovate']","['Singapore', 'Horizon']"
650171,"['app', 'Battlegrounds', 'Facebook', 'Quantum', 'TiMi', 'PlayerUnknown', 'NetEase']","['MOBA', 'Asia', 'TiMi', 'QQ', 'Tech', 'WeChat', 'Chengdu', 'China']"
649996,"['Everhaus', 'digital', 'Mamikos', 'Samsung', 'PropertyGuru']","['Everhaus', 'Singapore', 'AI', 'Asia', 'Malaysia', 'Rannu', 'Vietnam', 'Thailand', 'Indonesia']"
650129,['ByteDance'],"['Singapore', 'Asia', 'Anchor', 'Fabelio', 'Intro', 'Indonesia']"
650128,"['Bukalapak', 'Telkom', 'Fajrin']","['Singapore', 'Rasyid', 'Naver', 'Suitmedia', 'Indonesia', 'KrAsia']"
649855,['Cuff'],"['Asia', 'Tech']"
650075,"['ICH', 'healthcare', 'AI', 'FDA', 'Asus']","['Taiwan', 'Japan', 'Asia', 'AI']"
649890,"['GoPlay', 'GoFood']","['Indonesia', 'Bahasa']"
650007,"['fintech', 'TukTuks', 'Synqa', 'Toyota', 'Citibank']","['Singapore', 'Asia', 'Japan', 'OmiseGo', 'Thailand']"
649947,"['Floodgate', 'Kargo', 'Waresix']","['Asia', 'Philippines', 'Vietnam', 'Thailand', 'Indonesia']"
650080,"['ByteDance', 'LatePost']","['Douyin', 'Kuaishou', 'Alibaba', 'China', 'KrAsia']"
650015,"['McGregor', 'Disney', 'app', 'NBA', 'Facebook', 'NFL', 'ESPN', 'Amazon', 'MMA', 'UFC']","['US', 'Singapore', 'Asia', 'Sityodtong', 'China']"
607177,[],['Asia']
650000,"['Disney', 'Facebook', 'Google', 'Reuters', 'ByteDance']","['Asia', 'Singapore', 'India']"
649999,"['Facebook', 'KKR', 'TPG']","['Mubadala', 'Jio', 'India']"
649966,[],"['Pinduoduo', 'US', 'China', 'Statista']"
649955,"['iLex', 'Citibank']","['US', 'Singapore', 'London', 'AI', 'France']"
649861,"['Shopee', 'RAM']","['Lazada', 'Tokopedia', 'Wonderland', 'Singapore']"
649941,"['digital', 'AMTD', 'Xiaomi', 'ByteDance', 'MAS']","['Alibaba', 'Singapore']"
649852,"['AppWork', 'Java', 'AppWorks', 'Ikea', 'TheAsianparent', 'Telkom']","['Asia', 'Fabelio', 'Indonesia', 'China']"
649904,"['Disney', 'Hotstar', 'Netflix', 'Facebook', 'International', 'Video']","['US', 'Singapore', 'Asia', 'Singtel', 'StarHub', 'India', 'Japan', 'Indonesia', 'Jakarta']"
649779,"['Liew', 'Stripe', 'Unisys', 'Google', 'StashAway']","['Asia', 'Curlec', 'Malaysia']"
649582,"['Chatterjee', 'SGTech', 'AMLS', 'Tookitaki']","['Singapore', 'India']"
649089,"['app', 'Facebook', 'Pinduoduo', 'WhatsApp', 'Amazon', 'Card', 'Alibaba']","['Pinduoduo', 'Alibaba', 'US', 'China']"
649624,"['Devine', 'Scotiabank', 'SaaS', 'Cracks', 'BPO', 'EFL', 'Tech']","['Mexico', 'Singapore', 'Hanoi', 'Thailand', 'Asia', 'Peru', 'Canada', 'Columbia', 'Melbourne', 'Lenddo', 'Africa', 'India', 'Cambodia', 'Philippines', 'Vietnam', 'Australia', 'Tech']"
649722,"['HyperSpark', 'Antler']","['Germany', 'Reebelo', 'Singapore', 'Asia', 'India', 'France', 'Budli', 'Indonesia']"
649763,"['Alphabet', 'Slack', 'app', 'Houseparty', 'Microsoft', 'EV', 'Facebook', 'PricewaterhouseCoopers', 'Bird', 'Huya', 'Skype', 'WhatsApp', 'Amazon', 'RedMart', 'Emarketer', 'SimilarWeb', 'ByteDance']","['US', 'Singapore', 'Edtech', 'Garena', 'Asia', 'Byju', 'Halodoc', 'Yadea', 'Instagram', 'India', 'Indonesia', 'Dropbox', 'Alibaba', 'Australia', 'Lazada', 'China']"
649616,"['Noor', 'WordPress', 'Bangladesh', 'Fireout', 'SenseTime', 'Singtel', 'Nagad', 'NogorBalok', 'Alibaba', 'IBM', 'SoftBank', 'Nvidia']","['US', 'Bangladesh', 'Singapore', 'Myanmar', 'AI', 'Asia', 'Canada', 'India', 'China', 'Vancouver']"
649686,"['Airtel', 'app', 'Reliance', 'Facebook', 'WhatsApp', 'Amazon', 'KKR']","['US', 'Jio', 'Mubadala', 'India', 'China']"
649723,"['Huawei', 'Baidu', 'DCI', 'Phochai']","['Shenzhen', 'Singapore', 'Thailand']"
649744,"['GrabMart', 'Grab', 'Gojek']",[]
649724,"['SmartHR', 'Beenext', 'VC', 'Credify']","['agritech', 'US', 'Singapore', 'edtech', 'AI', 'Mobile', 'Zilingo', 'India', 'Japan']"
649352,"['CPE', 'MGI', 'KKR']","['Singapore', 'Asia', 'Shenzhen', 'India', 'Japan', 'China']"
649702,"['Cheers', 'Facebook', 'Iflix', 'Smove', 'Mediacorp']","['Singapore', 'Asia', 'India', 'Malaysia', 'Tech']"
649638,"['Tonik', 'Credence', 'UnionBank']","['Singapore', 'Asia', 'Insignia', 'Philippines', 'Malaysia', 'Netherlands']"
649457,"['Rai', 'CTO', 'Hmlet']","['Asia', 'Singapore', 'Hmlet']"
649646,"['EPL', 'ONE', 'CV', 'NBA']","['Asia', 'Sityodtong', 'Singapore']"
649494,"['PHD', 'Foodpanda', 'GrabFood', 'Choudary', 'Gojek', 'Facebook', 'metropolis', 'Domino', 'Google', 'Apple', 'Reuters', 'McDonald', 'Grab']","['US', 'Chicago', 'Singapore', 'Liuzhou', 'Asia', 'Barcelona', 'Berlin', 'India', 'Philippines', 'Malaysia', 'Indonesia', 'Tech', 'Thailand', 'Spain', 'China', 'Jakarta']"
649611,['LinkedIn'],"['US', 'Singapore']"
649200,[],"['Asia', 'Myanmar']"
649445,"['Facebook', 'CAC']",[]
649574,"['PropertyGuru', 'YueYen', 'DDProperty']","['Singapore', 'Kasikornbank', 'Hipflat', 'Thai', 'Thailand']"
649569,"['Catterton', 'Peloton', 'TPG', 'Facebook', 'FabIndia', 'KKR', 'ClassPass', 'Vroom']","['US', 'Jio', 'Mubadala', 'India', 'Philippines', 'Vietnam', 'Thailand', 'China']"
616141,[],['Asia']
649525,"['fintech', 'app', 'Fincy', 'Facebook', 'Visa', 'Nium', 'GBCI']","['Asia', 'Singapore', 'Cambodia', 'Myanmar']"
649501,"['Media', 'Codelgnition', 'app', 'Gojek', 'Facebook', 'DevOps', 'CTO', 'ThoughtWorks']","['Asia', 'US', 'PayPal', 'Jakarta']"
649261,['Selective'],"['Asia', 'Lithium']"
649339,"['Mekanism', 'app', 'Owlii', 'Baidu', 'Apple', 'ByteDance']","['US', 'Kwai', 'Asia', 'MacEwan', 'UK', 'Zynn', 'Kuaishou', 'Alibaba', 'China', 'Tech']"
649432,"['Disney', 'app', 'OTT', 'Netflix', 'Gojek', 'Singtel', 'PricewaterhouseCoopers', 'Edy', 'rupiah', 'Amazon', 'GoPlay', 'Emtek', 'Hooq', 'Apple', 'iQiyi', 'Tunnel']","['US', 'Singapore', 'Asia', 'Sulistyo', 'Iflix', 'India', 'GoPay', 'Malaysia', 'Japan', 'Indonesia', 'Youko', 'China']"
649438,['Cheers'],['Asia']
649401,[],"['Vietnam', 'US']"
649378,"['Bukalapak', 'Tokopedia', 'Amazon', 'Flipkart', 'Shopee', 'SoftBank']","['Singapore', 'Sea', 'India', 'Lazada', 'Alibaba', 'Indonesia']"
649130,['AirTrip'],"['Japan', 'Zehitomo']"
649371,"['fintech', 'ADHD', 'Chinaccelerator', 'SOSV', 'Flipkart']","['US', 'Shanghai', 'Asia', 'Chinaccelerator', 'UK', 'Red', 'Switzerland', 'Tmall', 'Taiwan', 'India', 'Netherlands', 'Australia', 'Spain', 'Korea', 'China']"
649358,"['SeaMoney', 'Shopee']","['Sea', 'Singapore', 'Garena']"
628961,[],"['Asia', 'Tech']"
649302,['fintech'],"['Singapore', 'Malaysia']"
649275,['fintech'],"['Singapore', 'Asia', 'Tokopedia', 'Beenext', 'Indonesia']"
649276,"['Smove', 'Uber', 'COE']","['US', 'Singapore', 'Asia', 'Uber', 'Manila', 'Sydney', 'Philippines', 'Smove', 'Australia']"
649234,[],"['Vietnam', 'Propzy', 'Insignia']"
649269,"['Tokopedia', 'CMS', 'CCTV']","['Indonesia', 'Jakarta']"
644546,"['ARR', 'Pendo']","['Cisco', 'Zendesk', 'roadmap']"
649236,['Apprentice'],"['US', 'Asia', 'Sityodtong', 'Zilingo', 'Iflix']"
649188,"['fintech', 'ATM', 'TransferWise', 'POS', 'Visa', 'Fintech', 'Nium', 'Mastercard']","['US', 'Singapore', 'Canada', 'UK', 'Europe', 'India', 'Nium', 'Malaysia', 'Japan', 'Australia', 'Indonesia']"
649189,"['Facebook', 'GoPlay', 'fintech', 'Hooq']","['Airbnb', 'Asia', 'Iflix', 'Indonesia', 'China']"
649177,"['ESOP', 'Oyo', 'Resigned', 'RedDoorz', 'EIS']","['Singapore', 'Asia', 'UK', 'India', 'Philippines', 'Malaysia', 'Tech', 'Thailand', 'Indonesia', 'China']"
649137,"['ECAP', 'ECAPS', 'fintech']","['Singapore', 'Asia', 'India', 'Philippines', 'Vietnam', 'Indonesia']"
649153,"['GrabMerchant', 'app', 'Grab']","['Singapore', 'Malaysia', 'Philippines', 'Vietnam', 'Thailand', 'Indonesia', 'Grab']"
649140,"['app', 'Mac', 'Swift', 'Dragons', 'iPhone', 'Playgrounds', 'Apple', 'Xcode']","['Prohaska', 'Pacific', 'China']"
649135,"['DigitalOcean', 'Foodpanda']","['Asia', 'Singapore']"
649086,"['Airtel', 'Facebook', 'Amazon', 'ADIA', 'KKR', 'Vodafone']","['US', 'Jio', 'Mubadala', 'India', 'China', 'Statista']"
649101,"['Reuters', 'WeWork', 'SoftBank']","['Asia', 'India']"
649083,"['NetEase', 'Alibaba', 'Baidu']","['US', 'Ctrip', 'China']"
648754,"['Disney', 'Hotstar', 'Imaginato', 'ByteDance', 'Deloitte']","['Singapore', 'Asia', 'Taiwan', 'Instagram', 'India', 'Philippines', 'roadmap', 'Malaysia', 'Vietnam', 'Australia', 'China']"
649039,"['Gojek', 'Facebook', 'Iflix', 'GoPlay', 'Hooq']","['US', 'PayPal', 'Netflix', 'India', 'Malaysia', 'Indonesia', 'China']"
649067,"['EDBI', 'SSFS']","['US', 'Singapore', 'EDBI']"
616143,[],"['Asia', 'Vietnam']"
649053,"['OJK', 'fintech', 'Awantunai', 'Ovo']","['Julo', 'Pinjamwinwin', 'Alami', 'Indonesia', 'Danarupiah', 'Indodana']"
648978,"['app', 'PayPal', 'Gojek', 'Facebook', 'WhatsApp', 'Amazon', 'KKR', 'Google', 'GoPay', 'TechCrunch', 'Grab', 'Ovo']","['US', 'Asia', 'Kiga', 'Moka', 'Gojek', 'Jio', 'Taiwan', 'India', 'GoPay', 'Malaysia', 'Vietnam', 'Indonesia']"
648973,"['Tube', 'Apple', 'digital', 'NFC', 'Alibaba', 'MTR']","['London', 'UK', 'Alipay', 'Japan', 'China']"
648950,['SIG'],"['US', 'Singapore', 'Japan', 'Europe', 'Malaysia', 'Novade', 'Vietnam', 'Thailand', 'Indonesia', 'China']"
648951,"['Amazon', 'Airtel', 'KKR', 'Google']","['US', 'Russia', 'Jio', 'Brazil', 'Mubadala', 'India']"
648694,"['app', 'Alipay', 'Fintech', 'Alibaba', 'netizens']","['Asia', 'Tenpay', 'Maidan', 'China']"
648941,"['Suzuken', 'app', 'Ubie']","['Asia', 'India', 'Tokyo', 'China']"
648920,"['app', 'Reliance', 'Facebook', 'PricewaterhouseCoopers', 'RIL', 'Nasscom', 'WhatsApp', 'Amazon', 'JioMart', 'Reuters']",['India']
648882,"['GrabMart', 'GrabFood', 'GoFood', 'Gojek']","['Singapore', 'Myanmar', 'India', 'Cambodia', 'Philippines', 'Malaysia', 'Vietnam', 'Zomato', 'Thailand', 'Indonesia']"
648757,"['Busuu', 'Xiaomi', 'Duolingo', 'Crunchbase', 'LingoAce']","['US', 'Singapore', 'London', 'AI', 'Asia', 'Europe', 'Wuhan', 'Beijing', 'Philippines', 'Malaysia', 'Thailand', 'Indonesia', 'China']"
648840,"['Microsoft', 'Facebook', 'Gojek', 'Visa', 'Google', 'SoftBank']","['Asia', 'Indonesia']"
648632,['Bangladesh'],[]
648835,"['Orbit', 'digital', 'fintech']","['Singapore', 'Europe', 'Philippines', 'Malaysia', 'Japan', 'Thailand', 'Indonesia']"
648809,"['Dixit', 'Oracle', 'app', 'SaaS', 'Netsuite', 'ERP', 'Java', 'SAP', 'Xeros', 'Pune', 'Channels', 'Deskera']","['US', 'Singapore', 'Asia', 'Naver', 'India', 'Xero', 'Tech', 'Atlassian', 'Deskera']"
648322,"['Intelllex', 'Sutanto']","['Singapore', 'London', 'AI', 'Europe', 'Razer']"
648644,"['SPH', 'Moovaz']","['Singapore', 'Malaysia']"
642299,"['Gojek', 'Visa']","['Asia', 'Indonesia']"
648711,"['Chanel', 'AI', 'Sendo', 'Nguyen', 'CTO', 'Nike']","['Hanoi', 'AI', 'Sendo', 'Vietnam', 'China']"
648742,"['LTFRB', 'Mastercard', 'GrabPay']","['US', 'Singapore', 'Philippines']"
648729,"['Uygurs', 'AI', 'SenseTime', 'digital', 'SenseFoundry', 'Alibaba', 'SoftBank']","['US', 'Shanghai', 'Alibaba', 'Xinjiang', 'China']"
648700,"['Facebook', 'Gojek', 'WhatsApp', 'Google', 'GoPay']","['Indonesia', 'GoPay']"
648701,"['SoftBank', 'Mainland', 'Baidu', 'AnkerBox', 'iResearch', 'Alibaba', 'Gartner']","['Airbnb', 'Laidian', 'Nuomi', 'Qingdao', 'Meituan', 'Uber', 'Shijiazhuang', 'Gartner', 'Dianping', 'China']"
648669,"['Amazon', 'BankBazaar']",['India']
648641,"['Ginkan', 'AI', 'Giftee', 'SynchroCoin', 'SynchroLife', 'SynchroPoints']",['Japan']
648628,"['app', 'Helo', 'Toutiao', 'Reuters', 'ByteDance', 'netizens']","['US', 'Douyin', 'California', 'India', 'Beijing', 'China']"
648609,"['Huawei', 'ZTE']",['China']
648573,"['Varden', 'NYP', 'Unilever', 'Dow', 'Solon', 'PHA', 'RWDC', 'Carraway', 'Danone', 'DSM']","['Georgia', 'US', 'Earth', 'Singapore', 'Atlanta', 'kiloton', 'Asia', 'Europe', 'Gamble', 'Nanyang', 'India', 'Japan', 'Athens', 'Australia', 'Kentucky']"
648569,"['VC', 'Infosys', 'Srivatsa', 'Antler', 'Yahoo', 'eSim']","['Airalo', 'Singapore', 'India', 'China']"
648506,"['NetEase', 'Reuters', 'Baidu']","['US', 'Alibaba', 'Ctrip', 'Europe', 'Japan', 'China']"
544591,['fintech'],['Asia']
648366,"['Transwarp', 'Bosch', 'AI', 'Sun']","['Singapore', 'Shanghai', 'AI', 'Asia', 'Indonesia', 'China']"
648513,['Beam'],"['Singapore', 'Taiwan', 'Malaysia', 'Australia', 'Korea']"
648507,"['PolicyPal', 'AXA', 'PolicyStreet', 'Manulife', 'Allianz', 'CXA']","['Singapore', 'Axinan', 'Asia', 'Zurich', 'Malaysia', 'Indochina', 'Indonesia']"
648505,[],"['China', 'AI']"
648428,"['Ship', 'Facebook', 'JLL', 'Twitter', 'Google', 'CBD', 'YOLOlive', 'Asvalayan', 'CoHive']","['Singapore', 'Shanghai', 'Asia', 'Melbourne', 'Seoul', 'Bangkok', 'Sydney', 'India', 'Kemang', 'Taipei', 'Australia', 'Indonesia', 'Jakarta']"
648340,[],"['Airbnb', 'Alibaba', 'Asia', 'Tech']"
648471,"['Propseller', 'Iterative', 'WhatsApp']","['Philippines', 'Singapore', 'Malaysia']"
648458,['ApplyBoard'],"['Vietnam', 'US', 'AI', 'roadmap']"
648460,['Didi'],"['US', 'Shanghai', 'AI', 'Asia', 'Beijing', 'Suzhou', 'China', 'Australia', 'California']"
648448,"['Lecoo', 'Lenovo']","['Pinduoduo', 'Alibaba', 'China']"
648439,"['GrabKios', 'Bukalapak', 'Digital', 'Google']",['Indonesia']
644556,['Front'],"['Paris', 'US']"
648283,"['Microsoft', 'PLDT', 'UnionBank', 'ISO', 'Strategy', 'Digital', 'Dell']","['Cisco', 'Philippines', 'PayMaya']"
648392,['Klook'],"['Singapore', 'Europe', 'Taiwan', 'Philippines', 'China']"
648352,"['Sayre', 'Antler', 'Facebook', 'USD', 'Decide', 'SGD', 'Ebay', 'SensorFlow', 'Giphy', 'Google', 'Iterative', 'GIC']","['US', 'Singapore', 'Antler', 'Asia', 'Penang', 'Malaysia', 'China', 'California']"
648351,['AI'],"['US', 'Singapore', 'AI', 'China', 'Jakarta']"
648360,"['Alibaba', 'Alipay', 'Starbucks']","['Alibaba', 'Taobao', 'China']"
648313,['healthtech'],"['Asia', 'Spectra', 'Singapore', 'Europe']"
648300,['fintech'],"['Philippines', 'US', 'Manila']"
648246,"['Disney', 'app', 'AgencyChina', 'Douyin', 'Helo', 'Facebook', 'Apple', 'TikTok', 'YouTube', 'COO', 'Mayer', 'Twitter', 'Alibaba', 'ByteDance']","['US', 'Washington', 'Shanghai', 'London', 'Asia', 'Norris', 'California', 'Europe', 'India', 'Beijing', 'Indonesia', 'China']"
648258,"['Disney', 'Douyin', 'TikTok', 'Baidu', 'ByteDance']","['Mumbai', 'Singapore', 'London', 'Shanghai', 'Asia', 'Seoul', 'Paris', 'Bloomberg', 'Tokyo', 'China', 'Jakarta']"
648259,"['Baidu', 'Reuters', 'Refinitiv']","['Asia', 'Alibaba', 'AI']"
648249,['Uber'],"['US', 'Singapore', 'dacosta']"
648248,"['WeWork', 'SoftBank']","['US', 'London', 'India', 'Japan', 'Tokyo', 'California']"
648132,['proptech'],['Asia']
648225,"['Research', 'Accelerate', 'AI', 'Origgin', 'Asahi', 'Sentient']","['US', 'Singapore', 'AI', 'Japan', 'Indonesia']"
648212,"['SoftBank', 'EV', 'Ola', 'GPS', 'Android', 'Reuters', 'Etergo', 'AppScooter']","['Amsterdam', 'India']"
648180,"['fintech', 'Jenfi', 'GetVantage', 'Facebook', 'digital', 'Amazon', 'FlyWheel', 'Vasa', 'Google', 'ASEAN', 'BigBasket', 'Deloitte']","['Singapore', 'Asia', 'India', 'Philippines', 'Malaysia', 'Thailand', 'Indonesia', 'West']"
